Image,SKU,Name,Color,Size,URL,Plano,Dallas,Oklahoma City,Fayetteville,Olathe,Mesa,Upland,Naperville,Orland Park,Fairview Heights,Avon,Greenwood
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24ASIMGLNMBS272BLMNS_Black_Grey/?hei=80&wid=80&op_sharpen=1"")",26323266,ASICS Men's GEL-NIMBUS 27 Running Shoes,Black/Grey,13.0,https://www.dickssportinggoods.com/p/asics-mens-gel-nimbus-27-running-shoes-24asimglnmbs272blmns/24asimglnmbs272blmns?color=Black%2FGrey&sku=26323266,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIMGLDDCT8PBWHSOM_Black_White/?hei=80&wid=80&op_sharpen=1"")",25106783,ASICS Men's Gel-Dedicate 8 Pickleball Shoes,Black/White,10.0,https://www.dickssportinggoods.com/p/asics-mens-gel-dedicate-8-pickleball-shoes-23asimglddct8pbwhsom/23asimglddct8pbwhsom?sku=25106783,0,0,0,2,0,1,0,1,0,1,1,4
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIMGLDDCT8PBWHSOM_Black_White/?hei=80&wid=80&op_sharpen=1"")",25106784,ASICS Men's Gel-Dedicate 8 Pickleball Shoes,Black/White,10.5,https://www.dickssportinggoods.com/p/asics-mens-gel-dedicate-8-pickleball-shoes-23asimglddct8pbwhsom/23asimglddct8pbwhsom?sku=25106784,0,2,5,3,4,0,0,0,8,0,1,1
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIMGLDDCT8PBWHSOM_Black_White/?hei=80&wid=80&op_sharpen=1"")",25106785,ASICS Men's Gel-Dedicate 8 Pickleball Shoes,Black/White,11.0,https://www.dickssportinggoods.com/p/asics-mens-gel-dedicate-8-pickleball-shoes-23asimglddct8pbwhsom/23asimglddct8pbwhsom?sku=25106785,1,3,7,1,1,1,0,2,0,1,1,1
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIMGLDDCT8PBWHSOM_Black_White/?hei=80&wid=80&op_sharpen=1"")",25106786,ASICS Men's Gel-Dedicate 8 Pickleball Shoes,Black/White,11.5,https://www.dickssportinggoods.com/p/asics-mens-gel-dedicate-8-pickleball-shoes-23asimglddct8pbwhsom/23asimglddct8pbwhsom?sku=25106786,2,1,5,0,0,3,2,0,3,0,1,4
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIMGLDDCT8PBWHSOM_Black_White/?hei=80&wid=80&op_sharpen=1"")",25106787,ASICS Men's Gel-Dedicate 8 Pickleball Shoes,Black/White,12.0,https://www.dickssportinggoods.com/p/asics-mens-gel-dedicate-8-pickleball-shoes-23asimglddct8pbwhsom/23asimglddct8pbwhsom?sku=25106787,3,0,12,2,2,3,0,0,0,2,2,5
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIMGLDDCT8PBWHSOM_Black_White/?hei=80&wid=80&op_sharpen=1"")",25106789,ASICS Men's Gel-Dedicate 8 Pickleball Shoes,Black/White,13.0,https://www.dickssportinggoods.com/p/asics-mens-gel-dedicate-8-pickleball-shoes-23asimglddct8pbwhsom/23asimglddct8pbwhsom?sku=25106789,0,1,0,2,0,0,1,0,0,0,1,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIMGLDDCT8PBWHSOM_Black_White/?hei=80&wid=80&op_sharpen=1"")",25106790,ASICS Men's Gel-Dedicate 8 Pickleball Shoes,Black/White,14.0,https://www.dickssportinggoods.com/p/asics-mens-gel-dedicate-8-pickleball-shoes-23asimglddct8pbwhsom/23asimglddct8pbwhsom?sku=25106790,0,0,0,0,0,1,1,0,1,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIMGLDDCT8PBWHSOM_Black_White/?hei=80&wid=80&op_sharpen=1"")",25106779,ASICS Men's Gel-Dedicate 8 Pickleball Shoes,Black/White,8.0,https://www.dickssportinggoods.com/p/asics-mens-gel-dedicate-8-pickleball-shoes-23asimglddct8pbwhsom/23asimglddct8pbwhsom?sku=25106779,0,0,2,2,0,0,0,0,3,1,0,1
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIMGLDDCT8PBWHSOM_Black_White/?hei=80&wid=80&op_sharpen=1"")",25106780,ASICS Men's Gel-Dedicate 8 Pickleball Shoes,Black/White,8.5,https://www.dickssportinggoods.com/p/asics-mens-gel-dedicate-8-pickleball-shoes-23asimglddct8pbwhsom/23asimglddct8pbwhsom?sku=25106780,0,0,0,0,1,5,0,0,0,0,1,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIMGLDDCT8PBWHSOM_Black_White/?hei=80&wid=80&op_sharpen=1"")",25106781,ASICS Men's Gel-Dedicate 8 Pickleball Shoes,Black/White,9.0,https://www.dickssportinggoods.com/p/asics-mens-gel-dedicate-8-pickleball-shoes-23asimglddct8pbwhsom/23asimglddct8pbwhsom?sku=25106781,0,0,0,0,0,0,0,1,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIMGLDDCT8PBWHSOM_Black_White/?hei=80&wid=80&op_sharpen=1"")",25106782,ASICS Men's Gel-Dedicate 8 Pickleball Shoes,Black/White,9.5,https://www.dickssportinggoods.com/p/asics-mens-gel-dedicate-8-pickleball-shoes-23asimglddct8pbwhsom/23asimglddct8pbwhsom?sku=25106782,0,2,6,2,3,1,0,0,1,1,0,1
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIMGLDDCT8PBWHSOM_Cream_Teal_Tint/?hei=80&wid=80&op_sharpen=1"")",26909333,ASICS Men's Gel-Dedicate 8 Pickleball Shoes,Cream/Teal Tint,11.0,https://www.dickssportinggoods.com/p/asics-mens-gel-dedicate-8-pickleball-shoes-23asimglddct8pbwhsom/23asimglddct8pbwhsom?color=Cream%2FTeal+Tint&sku=26909333,0,1,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIMGLDDCT8PBWHSOM_Cream_Teal_Tint/?hei=80&wid=80&op_sharpen=1"")",26909345,ASICS Men's Gel-Dedicate 8 Pickleball Shoes,Cream/Teal Tint,11.5,https://www.dickssportinggoods.com/p/asics-mens-gel-dedicate-8-pickleball-shoes-23asimglddct8pbwhsom/23asimglddct8pbwhsom?color=Cream%2FTeal+Tint&sku=26909345,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIMGLDDCT8PBWHSOM_Cream_Teal_Tint/?hei=80&wid=80&op_sharpen=1"")",26909375,ASICS Men's Gel-Dedicate 8 Pickleball Shoes,Cream/Teal Tint,13.0,https://www.dickssportinggoods.com/p/asics-mens-gel-dedicate-8-pickleball-shoes-23asimglddct8pbwhsom/23asimglddct8pbwhsom?color=Cream%2FTeal+Tint&sku=26909375,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIMGLDDCT8PBWHSOM_Cream_Teal_Tint/?hei=80&wid=80&op_sharpen=1"")",26909292,ASICS Men's Gel-Dedicate 8 Pickleball Shoes,Cream/Teal Tint,9.0,https://www.dickssportinggoods.com/p/asics-mens-gel-dedicate-8-pickleball-shoes-23asimglddct8pbwhsom/23asimglddct8pbwhsom?color=Cream%2FTeal+Tint&sku=26909292,0,1,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24ASIASPRBLST2LKGMNS_Blue_Purple/?hei=80&wid=80&op_sharpen=1"")",26898981,ASICS SUPERBLAST 2 Running Shoes,Blue/Purple,M10.5/W12.0,https://www.dickssportinggoods.com/p/asics-superblast-2-running-shoes-24asiasprblst2lkgmns/24asiasprblst2lkgmns?sku=26898981,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24ASIASPRBLST2LKGMNS_Blue_Purple/?hei=80&wid=80&op_sharpen=1"")",26898984,ASICS SUPERBLAST 2 Running Shoes,Blue/Purple,M11.5/W13.0,https://www.dickssportinggoods.com/p/asics-superblast-2-running-shoes-24asiasprblst2lkgmns/24asiasprblst2lkgmns?sku=26898984,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24ASIASPRBLST2LKGMNS_Blue_Purple/?hei=80&wid=80&op_sharpen=1"")",26890103,ASICS SUPERBLAST 2 Running Shoes,Blue/Purple,M3.5/W5.0,https://www.dickssportinggoods.com/p/asics-superblast-2-running-shoes-24asiasprblst2lkgmns/24asiasprblst2lkgmns?sku=26890103,0,0,1,0,0,0,0,0,0,1,0,4
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24ASIASPRBLST2LKGMNS_Blue_Purple/?hei=80&wid=80&op_sharpen=1"")",26890105,ASICS SUPERBLAST 2 Running Shoes,Blue/Purple,M4.0/W5.5,https://www.dickssportinggoods.com/p/asics-superblast-2-running-shoes-24asiasprblst2lkgmns/24asiasprblst2lkgmns?sku=26890105,0,0,1,0,0,0,0,0,1,1,0,2
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24ASIASPRBLST2LKGMNS_Blue_Purple/?hei=80&wid=80&op_sharpen=1"")",26890107,ASICS SUPERBLAST 2 Running Shoes,Blue/Purple,M4.5/W6.0,https://www.dickssportinggoods.com/p/asics-superblast-2-running-shoes-24asiasprblst2lkgmns/24asiasprblst2lkgmns?sku=26890107,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24ASIASPRBLST2LKGMNS_Blue_Purple/?hei=80&wid=80&op_sharpen=1"")",26890108,ASICS SUPERBLAST 2 Running Shoes,Blue/Purple,M5.0/W6.5,https://www.dickssportinggoods.com/p/asics-superblast-2-running-shoes-24asiasprblst2lkgmns/24asiasprblst2lkgmns?sku=26890108,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24ASIASPRBLST2LKGMNS_Blue_Purple/?hei=80&wid=80&op_sharpen=1"")",26890117,ASICS SUPERBLAST 2 Running Shoes,Blue/Purple,M7.5/W9.0,https://www.dickssportinggoods.com/p/asics-superblast-2-running-shoes-24asiasprblst2lkgmns/24asiasprblst2lkgmns?sku=26890117,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24ASIWGLNMBS27BLCFTW_White_Light_Purple/?hei=80&wid=80&op_sharpen=1"")",26409193,ASICS Women's GEL-NIMBUS 27 Running Shoes,White/Light Purple,8.0,https://www.dickssportinggoods.com/p/asics-womens-gel-nimbus-27-running-shoes-24asiwglnmbs27blcftw/24asiwglnmbs27blcftw?sku=26409193,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24ASIWGLNMBS27BLCFTW_White_Light_Purple/?hei=80&wid=80&op_sharpen=1"")",26409195,ASICS Women's GEL-NIMBUS 27 Running Shoes,White/Light Purple,9.0,https://www.dickssportinggoods.com/p/asics-womens-gel-nimbus-27-running-shoes-24asiwglnmbs27blcftw/24asiwglnmbs27blcftw?sku=26409195,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIWGLDDCT8WHTLFTW_Cream_Blue/?hei=80&wid=80&op_sharpen=1"")",26874432,ASICS Women's Gel-Dedicate 8 Tennis Shoes,Cream/Blue,11.0,https://www.dickssportinggoods.com/p/asics-womens-gel-dedicate-8-tennis-shoes-23asiwglddct8whtlftw/23asiwglddct8whtlftw?color=Cream%2FBlue&sku=26874432,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIWGLDDCT8WHTLFTW_Cream_Blue/?hei=80&wid=80&op_sharpen=1"")",26874355,ASICS Women's Gel-Dedicate 8 Tennis Shoes,Cream/Blue,6.0,https://www.dickssportinggoods.com/p/asics-womens-gel-dedicate-8-tennis-shoes-23asiwglddct8whtlftw/23asiwglddct8whtlftw?color=Cream%2FBlue&sku=26874355,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIWGLDDCT8WHTLFTW_Cream_Blue/?hei=80&wid=80&op_sharpen=1"")",26874361,ASICS Women's Gel-Dedicate 8 Tennis Shoes,Cream/Blue,6.5,https://www.dickssportinggoods.com/p/asics-womens-gel-dedicate-8-tennis-shoes-23asiwglddct8whtlftw/23asiwglddct8whtlftw?color=Cream%2FBlue&sku=26874361,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIWGLDDCT8WHTLFTW_Cream_Blue/?hei=80&wid=80&op_sharpen=1"")",26874369,ASICS Women's Gel-Dedicate 8 Tennis Shoes,Cream/Blue,7.0,https://www.dickssportinggoods.com/p/asics-womens-gel-dedicate-8-tennis-shoes-23asiwglddct8whtlftw/23asiwglddct8whtlftw?color=Cream%2FBlue&sku=26874369,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIWGLDDCT8WHTLFTW_Cream_Blue/?hei=80&wid=80&op_sharpen=1"")",26874377,ASICS Women's Gel-Dedicate 8 Tennis Shoes,Cream/Blue,7.5,https://www.dickssportinggoods.com/p/asics-womens-gel-dedicate-8-tennis-shoes-23asiwglddct8whtlftw/23asiwglddct8whtlftw?color=Cream%2FBlue&sku=26874377,0,1,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIWGLDDCT8WHTLFTW_Cream_Blue/?hei=80&wid=80&op_sharpen=1"")",26874384,ASICS Women's Gel-Dedicate 8 Tennis Shoes,Cream/Blue,8.0,https://www.dickssportinggoods.com/p/asics-womens-gel-dedicate-8-tennis-shoes-23asiwglddct8whtlftw/23asiwglddct8whtlftw?color=Cream%2FBlue&sku=26874384,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIWGLDDCT8WHTLFTW_Cream_Blue/?hei=80&wid=80&op_sharpen=1"")",26874392,ASICS Women's Gel-Dedicate 8 Tennis Shoes,Cream/Blue,8.5,https://www.dickssportinggoods.com/p/asics-womens-gel-dedicate-8-tennis-shoes-23asiwglddct8whtlftw/23asiwglddct8whtlftw?color=Cream%2FBlue&sku=26874392,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIWGLDDCT8WHTLFTW_Cream_Blue/?hei=80&wid=80&op_sharpen=1"")",26874401,ASICS Women's Gel-Dedicate 8 Tennis Shoes,Cream/Blue,9.0,https://www.dickssportinggoods.com/p/asics-womens-gel-dedicate-8-tennis-shoes-23asiwglddct8whtlftw/23asiwglddct8whtlftw?color=Cream%2FBlue&sku=26874401,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/23ASIWGLDDCT8WHTLFTW_Cream_Blue/?hei=80&wid=80&op_sharpen=1"")",26874412,ASICS Women's Gel-Dedicate 8 Tennis Shoes,Cream/Blue,9.5,https://www.dickssportinggoods.com/p/asics-womens-gel-dedicate-8-tennis-shoes-23asiwglddct8whtlftw/23asiwglddct8whtlftw?color=Cream%2FBlue&sku=26874412,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24ASIWNVBLST5BLCKFTW_White_Blue/?hei=80&wid=80&op_sharpen=1"")",26877040,ASICS Women's NOVABLAST 5 Running Shoes,White/Blue,10.0,https://www.dickssportinggoods.com/p/asics-mens-novablast-5-running-shoes-24asiwnvblst5blckftw/24asiwnvblst5blckftw?sku=26877040,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24ASIWNVBLST5BLCKFTW_White_Blue/?hei=80&wid=80&op_sharpen=1"")",26877071,ASICS Women's NOVABLAST 5 Running Shoes,White/Blue,11.0,https://www.dickssportinggoods.com/p/asics-mens-novablast-5-running-shoes-24asiwnvblst5blckftw/24asiwnvblst5blckftw?sku=26877071,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24ASIWNVBLST5BLCKFTW_White_Blue/?hei=80&wid=80&op_sharpen=1"")",26876925,ASICS Women's NOVABLAST 5 Running Shoes,White/Blue,6.0,https://www.dickssportinggoods.com/p/asics-mens-novablast-5-running-shoes-24asiwnvblst5blckftw/24asiwnvblst5blckftw?sku=26876925,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24ASIWNVBLST5BLCKFTW_White_Blue/?hei=80&wid=80&op_sharpen=1"")",26876976,ASICS Women's NOVABLAST 5 Running Shoes,White/Blue,8.0,https://www.dickssportinggoods.com/p/asics-mens-novablast-5-running-shoes-24asiwnvblst5blckftw/24asiwnvblst5blckftw?sku=26876976,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24ASIWNVBLST5BLCKFTW_White_Blue/?hei=80&wid=80&op_sharpen=1"")",26877010,ASICS Women's NOVABLAST 5 Running Shoes,White/Blue,9.0,https://www.dickssportinggoods.com/p/asics-mens-novablast-5-running-shoes-24asiwnvblst5blckftw/24asiwnvblst5blckftw?sku=26877010,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24BROMGLYCRN22BLKMNS_Black_Black_Ebony/?hei=80&wid=80&op_sharpen=1"")",26095640,Brooks Men's Glycerin 22 Running Shoes,Black/Black/Ebony,12.0,https://www.dickssportinggoods.com/p/brooks-mens-glycerin-22-running-shoes-24bromglycrn22blkmns/24bromglycrn22blkmns?sku=26095640,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24BROMGLYCRN22BLKMNS_Black_Black_Ebony/?hei=80&wid=80&op_sharpen=1"")",26095632,Brooks Men's Glycerin 22 Running Shoes,Black/Black/Ebony,8.0,https://www.dickssportinggoods.com/p/brooks-mens-glycerin-22-running-shoes-24bromglycrn22blkmns/24bromglycrn22blkmns?sku=26095632,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24BROMGLYCRN22BLKMNS_Black_Black_Ebony/?hei=80&wid=80&op_sharpen=1"")",26092811,Brooks Men's Glycerin 22 Running Shoes,Black/Black/Ebony,8.0,https://www.dickssportinggoods.com/p/brooks-mens-glycerin-22-running-shoes-24bromglycrn22blkmns/24bromglycrn22blkmns?sku=26092811,0,0,0,0,0,0,0,2,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24BROMGLYCRN22BLKMNS_Black_Black_Ebony/?hei=80&wid=80&op_sharpen=1"")",26095633,Brooks Men's Glycerin 22 Running Shoes,Black/Black/Ebony,8.5,https://www.dickssportinggoods.com/p/brooks-mens-glycerin-22-running-shoes-24bromglycrn22blkmns/24bromglycrn22blkmns?sku=26095633,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24BROMGLYCRN22BLKMNS_Black_Black_Ebony/?hei=80&wid=80&op_sharpen=1"")",26092816,Brooks Men's Glycerin 22 Running Shoes,Black/Black/Ebony,8.5,https://www.dickssportinggoods.com/p/brooks-mens-glycerin-22-running-shoes-24bromglycrn22blkmns/24bromglycrn22blkmns?sku=26092816,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24BROMGLYCRN22BLKMNS_Black_Black_Ebony/?hei=80&wid=80&op_sharpen=1"")",26092822,Brooks Men's Glycerin 22 Running Shoes,Black/Black/Ebony,9.0,https://www.dickssportinggoods.com/p/brooks-mens-glycerin-22-running-shoes-24bromglycrn22blkmns/24bromglycrn22blkmns?sku=26092822,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24BROWDRNLNGTS24LFTW_Black_Black/?hei=80&wid=80&op_sharpen=1"")",25407311,Brooks Women's Adrenaline GTS 24 Running Shoes,Black/Black,6.0,https://www.dickssportinggoods.com/p/brooks-womens-adrenaline-24-running-shoes-24browdrnlngts24lftw/24browdrnlngts24lftw?sku=25407311,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24BROWDRNLNGTS24LFTW_Black_Black/?hei=80&wid=80&op_sharpen=1"")",25407143,Brooks Women's Adrenaline GTS 24 Running Shoes,Black/Black,6.0,https://www.dickssportinggoods.com/p/brooks-womens-adrenaline-24-running-shoes-24browdrnlngts24lftw/24browdrnlngts24lftw?sku=25407143,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24BROWDRNLNGTS24LFTW_Black_Black/?hei=80&wid=80&op_sharpen=1"")",25407330,Brooks Women's Adrenaline GTS 24 Running Shoes,Black/Black,6.5,https://www.dickssportinggoods.com/p/brooks-womens-adrenaline-24-running-shoes-24browdrnlngts24lftw/24browdrnlngts24lftw?sku=25407330,0,1,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/24BROWDRNLNGTS24LFTW_Black_Black/?hei=80&wid=80&op_sharpen=1"")",25407203,Brooks Women's Adrenaline GTS 24 Running Shoes,Black/Black,9.0,https://www.dickssportinggoods.com/p/brooks-womens-adrenaline-24-running-shoes-24browdrnlngts24lftw/24browdrnlngts24lftw?sku=25407203,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_Light_Blue_Navy/?hei=80&wid=80&op_sharpen=1"")",26849790,Brooks Women's Ghost 17 Running Shoes,Light Blue/Navy,10.0,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?sku=26849790,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_Light_Blue_Navy/?hei=80&wid=80&op_sharpen=1"")",26849792,Brooks Women's Ghost 17 Running Shoes,Light Blue/Navy,11.0,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?sku=26849792,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_Light_Blue_Navy/?hei=80&wid=80&op_sharpen=1"")",26849782,Brooks Women's Ghost 17 Running Shoes,Light Blue/Navy,6.0,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?sku=26849782,0,0,0,0,3,2,1,1,3,2,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_Light_Blue_Navy/?hei=80&wid=80&op_sharpen=1"")",26849783,Brooks Women's Ghost 17 Running Shoes,Light Blue/Navy,6.5,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?sku=26849783,0,0,0,1,2,1,1,0,1,3,1,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_Light_Blue_Navy/?hei=80&wid=80&op_sharpen=1"")",26849784,Brooks Women's Ghost 17 Running Shoes,Light Blue/Navy,7.0,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?sku=26849784,0,0,0,5,1,5,4,1,1,4,3,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_Light_Blue_Navy/?hei=80&wid=80&op_sharpen=1"")",26849785,Brooks Women's Ghost 17 Running Shoes,Light Blue/Navy,7.5,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?sku=26849785,0,2,5,4,1,2,3,0,0,8,0,1
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_Light_Blue_Navy/?hei=80&wid=80&op_sharpen=1"")",26849786,Brooks Women's Ghost 17 Running Shoes,Light Blue/Navy,8.0,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?sku=26849786,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_Light_Blue_Navy/?hei=80&wid=80&op_sharpen=1"")",26849787,Brooks Women's Ghost 17 Running Shoes,Light Blue/Navy,8.5,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?sku=26849787,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_Light_Blue_Navy/?hei=80&wid=80&op_sharpen=1"")",26849788,Brooks Women's Ghost 17 Running Shoes,Light Blue/Navy,9.0,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?sku=26849788,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_White_White_Grey/?hei=80&wid=80&op_sharpen=1"")",26450614,Brooks Women's Ghost 17 Running Shoes,White/White/Grey,10.0,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?color=Pink%2FFuschia&sku=26450614,0,0,0,0,0,3,2,0,0,1,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_White_White_Grey/?hei=80&wid=80&op_sharpen=1"")",26450616,Brooks Women's Ghost 17 Running Shoes,White/White/Grey,11.0,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?color=Pink%2FFuschia&sku=26450616,2,1,2,1,3,3,0,1,0,4,1,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_White_White_Grey/?hei=80&wid=80&op_sharpen=1"")",26693636,Brooks Women's Ghost 17 Running Shoes,White/White/Grey,11.0,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?color=Pink%2FFuschia&sku=26693636,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_White_White_Grey/?hei=80&wid=80&op_sharpen=1"")",26693526,Brooks Women's Ghost 17 Running Shoes,White/White/Grey,6.0,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?color=Pink%2FFuschia&sku=26693526,0,0,0,0,0,0,0,0,0,0,0,0
"=IMAGE(""https://dks.scene7.com/is/image/dkscdn/25BROWGHST17BLCKBFTW_White_White_Grey/?hei=80&wid=80&op_sharpen=1"")",26450606,Brooks Women's Ghost 17 Running Shoes,White/White/Grey,6.0,https://www.dickssportinggoods.com/p/brooks-womens-ghost-17-running-shoes-25browghst17blckbftw/25browghst17blckbftw?color=Pink%2FFuschia&sku=26450606,0,0,1,0,0,0,0,0,2,4,0,0
